#Frame      Mode1    Mode2    Mode3
     597 -293.773  122.839 -117.455
     598 -294.157  122.833 -119.635
     599 -294.973  124.088 -119.929
     600 -294.640  125.007 -119.948
     601 -294.790  124.025 -119.576
     602 -297.199  123.671 -118.709
     603 -298.519  123.330 -118.594
     604 -297.318  123.746 -118.263
     605 -295.079  125.516 -119.361
     606 -297.827  125.842 -120.202
     607 -296.066  123.750 -118.411
     608 -294.395  124.973 -117.745
     609 -293.990  124.859 -116.888
     610 -292.636  125.431 -117.390
     611 -292.340  126.393 -116.387
     612 -291.773  125.649 -119.733
     613 -294.795  128.003 -119.576
     614 -295.140  126.697 -119.319
     615 -293.873  123.530 -116.703
     616 -292.655  123.990 -115.410
     617 -293.421  125.302 -115.081
     618 -292.937  125.640 -113.456
     619 -292.045  125.989 -113.638
     620 -291.767  124.645 -113.825
     621 -292.057  128.153 -109.255
     622 -290.533  127.879 -110.443
     623 -290.048  128.668 -113.171
     624 -291.166  129.139 -113.341
     625 -292.341  128.375 -113.443
     626 -291.739  128.432 -116.919
     627 -291.545  128.433 -116.086
     628 -291.392  127.788 -116.380
     629 -292.093  126.573 -115.333
     630 -291.695  125.140 -113.937
     631 -292.637  124.555 -114.790
     632 -292.371  124.126 -115.902
     633 -291.540  124.253 -116.137
     634 -291.397  124.485 -114.589
     635 -290.957  125.762 -113.538
     636 -290.403  125.971 -113.896
     637 -290.112  125.187 -113.652
     638 -290.157  126.633 -115.681
     639 -291.718  126.063 -113.973
     640 -290.960  125.443 -113.286
     641 -290.432  126.037 -112.796
     642 -290.710  126.330 -113.129
     643 -290.797  124.372 -113.048
     644 -289.458  126.155 -114.688
     645 -289.773  126.460 -113.587
     646 -289.616  126.191 -110.828
     647 -289.371  125.001 -110.992
     648 -289.009  125.027 -110.804
     649 -289.283  125.279 -108.657
     650 -289.200  124.165 -109.721
     651 -291.137  126.182 -106.721
     652 -290.220  125.550 -105.611
     653 -292.593  125.600 -107.306
     654 -291.348  126.375 -107.287
     655 -292.057  125.869 -110.829
     656 -293.015  126.279 -110.239
     657 -289.096  124.600 -109.449
     658 -291.562  125.088 -109.183
     659 -291.116  127.235 -111.190
     660 -290.728  127.075 -109.981
     661 -288.773  130.239 -108.648
     662 -288.804  129.141 -108.169
     663 -289.346  127.918 -106.612
     664 -291.758  129.382 -109.395
     665 -290.759  128.656 -109.501
     666 -290.577  126.094 -109.534
     667 -292.482  124.994 -108.763
     668 -293.708  123.685 -108.314
     669 -293.409  123.441 -103.723
     670 -292.407  122.063 -106.322
     671 -294.844  118.461 -107.254
     672 -294.528  120.085 -107.873
     673 -295.253  117.790 -107.534
     674 -296.971  116.815 -111.272
     675 -296.591  114.330 -111.437
     676 -296.970  116.754 -108.895
     677 -296.764  117.090 -108.685
     678 -297.134  115.249 -107.429
     679 -299.992  118.851 -106.453
