#Frame      Mode1    Mode2    Mode3
   38647 -354.696    1.875    9.179
   38648 -354.448    3.830    9.937
   38649 -351.634    2.505    9.595
   38650 -351.658    4.104   10.507
   38651 -350.072    2.147   10.349
   38652 -348.574    2.748   12.082
   38653 -351.030    3.022   13.638
   38654 -349.586    5.304   13.664
   38655 -354.716    7.058   12.236
   38656 -352.719    6.842   11.040
   38657 -353.090    6.219   11.514
   38658 -354.150    2.823    7.993
   38659 -355.304    2.766    9.270
   38660 -356.679    5.565   10.918
   38661 -357.129    4.437    9.423
   38662 -355.023    4.477    8.161
   38663 -355.404    5.186    6.983
   38664 -355.936    8.130    6.120
   38665 -353.178    6.246    7.933
   38666 -356.554    3.914    7.201
   38667 -352.537    2.184    5.739
   38668 -353.912    2.190    7.535
   38669 -356.575    1.648    9.204
   38670 -355.815    2.027    5.296
   38671 -354.658    2.100    4.988
   38672 -355.722    2.051    3.711
   38673 -358.497    1.057    3.584
   38674 -359.515    0.363    3.431
   38675 -359.290    0.637    2.992
   38676 -361.409    2.577    2.115
   38677 -360.111    4.072    2.055
   38678 -360.057    2.095    5.619
   38679 -361.132    5.369    5.945
   38680 -361.111    5.940    5.892
   38681 -359.667    4.648    2.283
   38682 -361.030    4.529    1.602
   38683 -360.359    3.175    2.829
   38684 -361.965    2.616    2.871
   38685 -359.960    3.111    3.126
   38686 -362.529    2.195    0.249
   38687 -359.590    0.537    2.312
   38688 -360.925   -0.764    3.540
   38689 -360.463    2.876    3.799
   38690 -360.701    1.901    5.087
   38691 -360.743    2.088    7.192
   38692 -361.554    2.545    7.582
   38693 -363.018    3.099    7.999
   38694 -361.134    2.369    7.737
   38695 -362.369    1.956    5.816
   38696 -362.689    2.892    4.607
   38697 -363.439    2.570    4.885
   38698 -363.275    1.153    4.833
   38699 -362.303    3.508    6.609
   38700 -362.919   -0.699    8.715
   38701 -362.254   -0.622    3.215
   38702 -361.690    1.047    4.883
   38703 -362.527    2.313    7.236
   38704 -360.669    3.807    6.693
   38705 -362.734    6.002    6.808
   38706 -364.339    8.993    9.355
   38707 -363.021    8.996    9.332
   38708 -361.521    7.316    8.255
   38709 -360.922    4.991    6.838
   38710 -363.503    7.024   11.406
   38711 -364.792    7.625   10.367
   38712 -366.604    6.479    8.018
   38713 -365.340    5.450    5.495
   38714 -364.220    4.673    4.904
   38715 -365.364    6.998    4.557
   38716 -363.471    4.200    7.139
   38717 -359.813    4.684    7.397
   38718 -359.082    1.651    5.169
   38719 -360.589    4.358    5.940
   38720 -361.322    8.110    8.819
   38721 -362.490   10.864    8.207
   38722 -360.440   10.397    8.820
   38723 -361.902    8.076    8.155
   38724 -359.249    4.543    8.265
   38725 -358.538    4.762    7.044
   38726 -360.216    4.594    7.110
   38727 -361.152    3.615    4.578
   38728 -361.092    3.177    6.077
   38729 -360.886    4.364    6.740
   38730 -360.831    4.654    8.536
   38731 -362.169    3.589    5.931
   38732 -361.053    3.067    4.971
   38733 -362.662    2.519    2.167
   38734 -364.491    3.123    1.912
   38735 -363.582    4.106    4.357
   38736 -363.290    6.317    6.595
   38737 -362.141    6.151    6.769
   38738 -363.770    5.753    5.239
   38739 -364.329    4.441    2.364
   38740 -360.787    2.209    4.278
   38741 -361.258   -0.317    2.281
   38742 -362.028    0.113    3.551
   38743 -360.317   -0.331    3.941
   38744 -359.161   -0.363    6.042
   38745 -360.588   -1.780    3.771
   38746 -360.079    0.554    6.907
   38747 -360.875    1.418    5.727
   38748 -359.595    2.209    3.450
   38749 -361.421    2.850    1.436
   38750 -362.334    4.669    2.120
   38751 -362.403    7.798    4.541
   38752 -359.905    7.259    4.560
   38753 -359.854    8.225    1.801
   38754 -362.427    4.537   -0.194
   38755 -363.109    6.236    0.655
   38756 -364.193    6.250    0.822
   38757 -366.080    5.331   -0.707
   38758 -363.999    5.346    1.037
   38759 -364.329    2.251    2.173
   38760 -362.055    4.933    3.335
   38761 -361.920    3.549    5.746
   38762 -360.419    3.766    3.350
   38763 -362.304    2.366    2.963
   38764 -360.819    4.672    2.006
   38765 -362.922    7.761    4.935
   38766 -363.557    5.904    4.563
   38767 -363.818    6.404    3.531
   38768 -364.381    8.875    0.444
   38769 -362.618    7.086    2.795
   38770 -364.596    8.668    3.533
   38771 -360.929    6.447    4.005
   38772 -362.314    8.960    5.417
   38773 -361.639    7.326    5.565
   38774 -360.285    9.080    7.618
   38775 -360.785    8.396    6.510
   38776 -360.391    8.233    8.597
   38777 -357.876    6.130    7.980
   38778 -358.485    7.674    9.600
   38779 -357.291    5.826    8.463
   38780 -358.748    6.978    8.007
   38781 -357.722    7.470    6.042
   38782 -359.686    5.181    8.799
   38783 -359.533    7.061    8.719
   38784 -359.481    9.185    7.954
   38785 -361.584    7.513    7.701
   38786 -359.646    3.991    5.882
   38787 -357.382    5.266    6.989
   38788 -356.880    3.832    7.708
   38789 -358.809    4.461    9.488
   38790 -358.466    2.267    8.326
   38791 -359.571    3.481    7.840
   38792 -359.847    3.714    8.463
   38793 -357.301    3.108    7.085
   38794 -359.277    2.847    6.427
   38795 -356.767    5.492    6.305
   38796 -355.013    1.906    8.721
   38797 -353.978    3.167    8.895
   38798 -357.471    2.501    8.202
   38799 -358.982    2.266    7.934
   38800 -358.369    2.131    8.032
   38801 -359.030    1.982    7.245
   38802 -358.465    0.874    8.806
   38803 -358.742    0.682    8.903
   38804 -360.166    2.544    9.637
   38805 -357.987    4.855   12.256
   38806 -358.050    2.854   12.725
   38807 -356.946    2.037   12.574
   38808 -358.381    1.191    8.758
   38809 -354.121   -1.099    8.015
   38810 -357.193    2.090    5.854
   38811 -358.503    4.270    9.318
   38812 -357.375    3.777    7.959
   38813 -357.246    5.017   10.071
   38814 -355.841    4.964    9.701
   38815 -353.036    5.975   11.629
   38816 -352.833    2.993   10.619
   38817 -355.594    3.332   10.041
   38818 -354.537    1.504   10.185
   38819 -354.521    1.993    9.483
   38820 -354.345    1.786   10.080
   38821 -355.596    5.605   10.547
   38822 -353.878    5.732   12.013
   38823 -354.484    3.137   11.646
   38824 -353.132    2.943   11.352
   38825 -352.785    3.468   12.999
   38826 -352.265    5.522   12.910
   38827 -351.892    6.110   13.397
   38828 -355.354    7.810   13.981
   38829 -357.782    8.489   13.578
   38830 -356.989    5.811   15.471
   38831 -360.550    5.957   13.286
   38832 -356.884    4.396   15.006
   38833 -354.160    4.728   15.833
   38834 -355.090    3.470   14.909
   38835 -354.664    3.475   13.325
   38836 -355.256    4.600   15.171
   38837 -353.976    3.601   12.656
   38838 -356.546    2.816   12.404
   38839 -354.274    4.761   12.007
   38840 -356.617    6.522   10.289
   38841 -354.287    6.205   11.305
   38842 -355.823    7.739   11.986
   38843 -357.039    9.548   10.716
   38844 -358.782    8.503    9.958
   38845 -359.395    7.854   10.434
   38846 -358.663    8.891    8.664
   38847 -359.294    8.513    6.438
   38848 -359.557    7.125    5.237
   38849 -359.589    8.550    3.600
   38850 -357.663    9.571    5.223
   38851 -356.320   11.882    4.143
   38852 -359.851   10.023    5.543
   38853 -358.504   11.410    7.544
   38854 -361.363   12.922    4.777
   38855 -359.883   14.042    7.786
   38856 -361.680   15.389    8.550
   38857 -360.251   16.993    7.321
   38858 -358.906   12.758   10.228
   38859 -359.757   12.727    7.959
   38860 -360.590   12.759    7.007
   38861 -362.267   12.925    6.952
   38862 -362.896   10.736    8.794
   38863 -363.350   12.385    9.988
   38864 -363.397   12.808   11.488
   38865 -360.809   13.634   11.103
   38866 -363.250   14.565   11.144
   38867 -362.858   14.328    9.567
   38868 -362.685   14.538    8.505
   38869 -363.943   15.354    8.832
   38870 -362.336   16.181    9.108
   38871 -364.173   17.733   10.939
   38872 -361.868   14.970   11.291
   38873 -362.640   13.283   10.802
   38874 -363.941   18.321   12.484
   38875 -366.646   16.905   10.603
   38876 -362.921   16.255    9.020
   38877 -363.277   14.295    9.427
   38878 -361.362   13.913    9.054
   38879 -360.520   12.728    8.276
   38880 -362.525   11.708    9.222
   38881 -360.008   10.773    7.901
   38882 -360.155   10.157    9.006
   38883 -359.261   10.366   10.439
   38884 -359.452   12.124    9.861
   38885 -361.098   12.677    9.958
   38886 -361.382   12.968    9.592
   38887 -361.913    8.035    8.716
   38888 -364.781   11.330    8.655
   38889 -363.760   12.490   11.378
   38890 -364.606   13.504   10.101
   38891 -363.756   12.981    9.398
   38892 -361.563   12.981    9.680
   38893 -363.016   10.411    8.745
   38894 -361.778    7.610   10.930
   38895 -360.176    8.382    9.604
   38896 -361.834   10.058    8.734
   38897 -358.031    9.941    9.838
   38898 -357.354    9.466   10.743
   38899 -359.077    9.868   10.733
   38900 -357.601    8.220    9.024
   38901 -357.385    9.905    8.961
   38902 -357.299    8.937    9.896
   38903 -357.109   10.069    9.732
   38904 -356.576   10.466   11.896
   38905 -359.352   10.267   11.225
   38906 -361.079    8.511   11.337
   38907 -358.939    7.430   11.627
   38908 -360.224    6.629   10.186
   38909 -361.243    8.997   10.492
   38910 -362.047    7.891    8.335
   38911 -362.269    9.153    8.265
   38912 -361.065    9.223    6.967
   38913 -363.584    6.321    6.893
   38914 -363.727    7.385    8.253
   38915 -362.708   10.886    8.610
   38916 -363.892   13.950    7.788
   38917 -362.869   14.237    7.569
   38918 -363.509    9.784    7.326
   38919 -362.349   10.307    8.501
   38920 -364.243    9.464    9.333
   38921 -362.425    9.988    8.944
   38922 -361.318    9.124   10.904
   38923 -363.315   11.021   10.978
   38924 -359.861   10.601    9.099
   38925 -360.416   10.309   10.198
   38926 -358.980   14.019   12.132
   38927 -356.936   14.075   14.112
   38928 -355.208   15.035   16.005
   38929 -356.901   14.561   17.237
   38930 -356.885   15.551   18.111
   38931 -357.347   16.780   17.212
   38932 -356.355   14.879   17.318
   38933 -357.255   16.710   13.792
   38934 -355.254   15.728   14.378
   38935 -359.056   15.295   13.704
   38936 -359.898   13.730   12.473
   38937 -358.838   16.255   14.164
   38938 -356.978   18.888   14.676
   38939 -359.984   17.768   14.867
   38940 -358.398   18.686   12.862
   38941 -357.638   18.308   14.210
   38942 -359.403   19.944   14.604
   38943 -356.291   21.010   14.991
   38944 -358.151   20.538   16.366
   38945 -361.131   22.278   15.949
   38946 -358.600   22.561   15.732
   38947 -357.149   19.550   17.324
   38948 -357.382   19.295   15.022
   38949 -358.542   20.363   13.738
   38950 -360.006   18.081   16.193
   38951 -357.683   16.683   14.528
   38952 -356.296   16.855   15.503
   38953 -355.216   16.322   16.463
   38954 -357.552   17.068   20.575
   38955 -355.773   18.059   20.616
   38956 -356.799   17.306   17.797
   38957 -356.555   18.375   20.994
   38958 -356.928   17.026   18.864
   38959 -355.298   17.495   19.183
   38960 -356.190   15.548   19.407
   38961 -356.122   18.571   18.088
   38962 -354.871   17.251   21.153
   38963 -355.000   16.206   18.340
   38964 -353.288   18.263   21.251
   38965 -354.935   19.606   20.820
   38966 -357.891   19.274   17.252
   38967 -357.530   19.374   16.954
   38968 -354.804   16.283   17.103
   38969 -354.454   20.647   18.604
   38970 -353.375   19.366   19.310
   38971 -353.857   20.398   20.199
   38972 -355.803   22.544   19.405
   38973 -356.755   21.594   18.169
   38974 -354.979   21.378   16.912
   38975 -357.747   20.227   19.483
   38976 -357.514   17.653   16.908
   38977 -357.390   19.506   17.780
   38978 -356.774   17.912   16.277
   38979 -357.256   14.364   15.426
   38980 -356.273   19.550   15.066
   38981 -356.028   21.669   16.011
   38982 -356.217   23.187   15.673
   38983 -356.746   21.082   15.673
   38984 -358.206   20.710   17.958
   38985 -357.411   18.013   15.834
   38986 -357.151   20.943   16.044
   38987 -358.292   20.682   16.788
   38988 -357.855   19.611   16.956
   38989 -357.440   20.147   16.527
   38990 -356.829   18.091   14.843
   38991 -358.394   19.917   14.135
   38992 -359.742   22.729   14.189
   38993 -358.543   26.351   11.625
   38994 -359.697   23.741   10.843
   38995 -360.474   23.379   11.829
   38996 -361.082   23.398   10.645
   38997 -362.815   22.294   10.274
   38998 -362.131   22.469   11.205
   38999 -360.421   18.981   11.661
   39000 -361.947   20.179   11.555
   39001 -364.700   22.501   10.915
   39002 -363.702   22.414   10.955
   39003 -364.976   21.063   10.726
   39004 -363.388   22.002   12.548
   39005 -360.868   22.893   14.110
   39006 -360.479   24.455   15.413
   39007 -360.777   24.202   15.572
   39008 -363.144   20.023   14.779
   39009 -359.909   20.702   14.624
   39010 -361.734   23.451   15.922
   39011 -363.499   22.672   13.300
   39012 -364.563   21.210   15.631
   39013 -361.649   20.918   17.699
   39014 -362.814   20.573   16.997
   39015 -360.647   20.546   16.400
   39016 -361.329   17.594   15.970
   39017 -360.693   17.345   18.201
   39018 -360.368   20.839   18.360
   39019 -360.512   19.480   19.873
   39020 -358.714   23.750   20.805
   39021 -359.585   21.256   18.512
   39022 -358.659   21.309   16.746
   39023 -356.503   19.477   18.789
   39024 -354.072   21.105   18.793
   39025 -355.429   18.639   18.843
   39026 -356.938   21.939   20.469
   39027 -357.109   19.856   21.424
   39028 -356.042   23.121   22.855
   39029 -357.461   20.348   21.759
   39030 -353.549   18.378   21.202
   39031 -354.956   19.139   21.070
   39032 -356.740   16.711   20.114
   39033 -356.212   18.593   21.330
   39034 -354.709   17.059   20.828
   39035 -357.919   19.357   20.606
   39036 -359.569   20.229   18.952
   39037 -358.363   17.591   18.784
   39038 -358.997   20.165   17.705
   39039 -358.277   20.342   15.526
   39040 -357.793   19.619   14.672
   39041 -358.534   18.887   14.200
   39042 -357.407   15.046   14.216
   39043 -360.336   14.635   14.713
   39044 -359.851   14.125   14.349
   39045 -359.838   12.914    9.884
   39046 -358.115   10.826    7.771
   39047 -358.733    7.702    6.491
   39048 -359.655    9.029    9.954
   39049 -358.456    8.096   11.591
   39050 -357.641   11.926   11.620
   39051 -355.456   10.779   14.076
   39052 -358.349    9.742   11.544
   39053 -358.348    9.489   10.384
   39054 -358.859    9.360   10.747
   39055 -357.522    8.750   12.259
   39056 -358.857    8.203   13.048
   39057 -356.908    8.128   14.231
   39058 -356.517    7.058   13.203
   39059 -357.329    5.028   15.776
   39060 -356.372    4.720   15.161
   39061 -354.318    7.445   13.715
   39062 -353.221    5.087   13.257
   39063 -354.147    7.218   17.732
   39064 -355.132    8.474   17.054
   39065 -358.448   10.077   15.518
   39066 -356.706    8.436   13.227
   39067 -359.066    8.803   12.677
   39068 -358.141   12.630   11.242
   39069 -355.931    9.374   11.296
   39070 -355.417   10.011   11.340
   39071 -357.474   11.282   13.287
   39072 -358.531    9.930   10.834
   39073 -358.000    9.575   10.992
   39074 -357.522    9.378    9.302
   39075 -357.277   10.084    8.979
   39076 -356.316   11.705   11.301
   39077 -359.646    7.871   10.001
   39078 -360.622    8.413    7.915
   39079 -361.352   11.243    5.722
   39080 -357.989   11.678    5.138
   39081 -360.231   13.761    8.640
   39082 -361.125   16.681   11.450
   39083 -360.009   16.318    9.913
   39084 -360.379   15.353    8.354
   39085 -362.532   12.896    6.207
   39086 -363.194   14.999    6.904
   39087 -362.829   15.604    5.646
   39088 -361.412   14.718    4.569
   39089 -360.197   13.393    5.551
   39090 -361.657   10.809    3.570
   39091 -361.351   11.591    4.129
   39092 -362.256   12.038    4.714
   39093 -362.955   10.507    5.027
   39094 -363.804   11.821    5.478
   39095 -362.267   12.668    5.723
   39096 -365.658   12.217    8.375
   39097 -363.862   15.270    6.485
   39098 -364.068   15.341    9.439
   39099 -363.173   15.295    7.295
   39100 -365.283   12.668    7.022
   39101 -362.400   12.949    8.207
   39102 -362.923   14.099    9.029
   39103 -362.804   12.857    8.141
   39104 -361.239   10.676    7.104
   39105 -361.613    9.670    7.309
   39106 -360.168   12.965    7.630
   39107 -360.941   12.713    7.406
   39108 -363.507   10.345    7.540
   39109 -361.941   11.723    7.018
   39110 -362.418   12.964    4.882
   39111 -364.939   13.947    4.565
   39112 -365.281   16.090    5.751
   39113 -366.855   12.800    5.226
   39114 -363.934   12.115    5.807
   39115 -362.340   11.421    6.728
   39116 -362.743   10.344    6.453
   39117 -360.893   10.444    5.517
   39118 -358.419   10.385    8.434
   39119 -358.345    8.151    5.468
   39120 -355.552    7.535    6.221
   39121 -355.573    6.811    4.866
   39122 -357.369    4.493    7.594
   39123 -356.774    4.478    6.284
   39124 -354.574    4.269    7.270
   39125 -354.392    3.016    7.409
   39126 -356.253    6.446    6.961
   39127 -355.636    7.299    7.633
   39128 -356.751    7.016    8.815
   39129 -356.164    8.757    9.375
   39130 -358.981    7.930   11.633
   39131 -361.605   10.867    9.946
   39132 -357.933    9.143    8.937
   39133 -357.299   11.280    7.427
   39134 -357.234   13.968   10.159
   39135 -357.063   11.228   10.304
   39136 -357.451   10.703    9.028
   39137 -356.918   11.729   11.443
   39138 -358.577   11.723   10.681
   39139 -359.465   15.215   10.844
   39140 -360.527   11.927    7.421
   39141 -359.409   12.228    7.981
   39142 -359.730   13.705    9.299
   39143 -361.432   11.461   10.017
   39144 -361.536   12.678   10.251
   39145 -362.756   13.116    9.481
   39146 -362.813   10.998    9.131
   39147 -361.622    9.366    9.288
   39148 -363.215   11.065    7.995
   39149 -363.869   10.866    7.129
   39150 -366.831   13.026    7.894
   39151 -365.747   11.886    9.718
   39152 -363.579   11.817   11.207
   39153 -366.980   10.437   11.625
   39154 -366.007   10.526    9.688
   39155 -364.099    9.809    9.770
   39156 -365.469   10.570    8.851
   39157 -365.517   12.572    9.523
   39158 -363.698   11.288   12.086
   39159 -365.006    8.988   12.899
   39160 -367.323   11.462   10.905
   39161 -367.312   13.225   12.225
   39162 -366.000   13.505   10.660
   39163 -370.267   15.890   11.672
   39164 -368.029   15.289   11.552
   39165 -368.607   16.329    7.256
   39166 -368.706   16.187    8.292
   39167 -365.327   16.456    9.273
   39168 -367.714   16.363    8.216
   39169 -367.682   18.179    8.259
   39170 -370.216   15.300    5.685
   39171 -369.981   16.930    4.807
   39172 -370.071   16.005    4.091
   39173 -369.548   16.027    6.420
   39174 -369.081   14.499    4.571
   39175 -366.337   14.901    5.276
   39176 -368.124   15.604    2.681
   39177 -367.659   13.374    4.461
   39178 -368.661   16.234    5.356
   39179 -367.945   13.033    5.724
   39180 -368.177   14.742    5.570
   39181 -368.936   14.969    7.160
   39182 -369.633   18.265    7.213
   39183 -367.806   17.103    5.355
   39184 -367.955   16.542    7.858
   39185 -369.665   17.157    8.037
   39186 -371.810   17.070    7.925
   39187 -372.751   19.095    7.676
   39188 -370.252   16.985    7.876
   39189 -370.118   15.604    4.251
   39190 -369.907   12.968    3.283
   39191 -368.236   15.545    5.961
   39192 -369.176   13.004    7.596
   39193 -365.722   12.589    7.373
   39194 -367.238   11.889    4.645
   39195 -366.813   11.182    2.527
   39196 -367.769   12.115    4.295
   39197 -368.778   10.081    3.319
   39198 -369.192   11.577    5.864
   39199 -368.861   12.849    7.707
   39200 -367.010   10.298    6.465
   39201 -369.249   12.549    8.072
   39202 -369.141   11.184    7.664
   39203 -365.024   13.718    7.711
   39204 -366.537   14.225    7.253
   39205 -366.109   15.414    8.719
   39206 -366.837   13.935    6.191
   39207 -367.198   12.300    6.874
   39208 -367.104   13.604    7.931
   39209 -364.593   12.105    8.500
   39210 -367.285   11.356    7.199
   39211 -365.125    7.724    7.893
   39212 -366.661    7.279    5.973
   39213 -364.394    5.807    7.803
   39214 -364.414    7.675    8.250
   39215 -364.124   10.319    7.750
   39216 -365.574    9.650    6.952
   39217 -367.020   10.810    6.715
   39218 -366.952   12.280    7.746
   39219 -366.677   13.351    8.527
   39220 -365.134   14.390   10.041
   39221 -366.135   10.451    6.417
   39222 -367.135   11.798    6.771
   39223 -365.148   11.185    6.362
   39224 -365.959    9.261    7.591
   39225 -366.242   10.143    6.707
   39226 -366.783    9.863    8.038
   39227 -367.412   11.226    9.336
   39228 -365.770   10.515    9.409
   39229 -365.026   11.106   10.179
   39230 -363.239   13.485    9.224
   39231 -362.825   13.316    9.481
   39232 -365.609   15.825    8.524
   39233 -365.969   15.667    9.009
   39234 -365.105   14.557    9.436
   39235 -364.791   13.476   11.777
   39236 -363.418   12.184   11.759
   39237 -362.720   13.542   10.750
   39238 -362.661   11.267   13.148
   39239 -360.785   13.755   13.021
   39240 -357.056   10.606   14.553
   39241 -357.856    9.420   14.209
   39242 -361.988   11.709   13.513
   39243 -361.840   13.830   11.124
   39244 -362.152   13.314   10.728
   39245 -362.266   11.790   10.111
   39246 -362.777   10.047   11.790
   39247 -364.040   11.809   10.206
   39248 -364.837   11.460    9.065
   39249 -366.091    8.489    9.794
   39250 -363.518    8.638    7.927
   39251 -363.403    8.921    8.424
   39252 -364.450   10.827    8.616
   39253 -361.519    8.326   11.168
   39254 -359.719    8.647   11.164
   39255 -361.411    9.815   10.682
   39256 -359.384    6.986   10.706
   39257 -359.500    8.126   11.064
   39258 -359.629    6.608    8.177
   39259 -359.978    8.743    8.054
   39260 -362.329    8.760    8.272
   39261 -360.789    9.700    9.119
   39262 -362.412    5.530    8.911
   39263 -361.797    7.079    8.717
   39264 -359.230    8.757   10.930
   39265 -360.368    5.878    9.578
   39266 -359.094    3.094   11.801
   39267 -357.227    2.735   10.943
   39268 -357.745    3.072   12.991
   39269 -357.491    1.547   11.996
   39270 -357.994    5.333   13.754
   39271 -358.045    4.655   14.537
   39272 -359.372    3.965   15.146
   39273 -355.916    4.782   14.347
   39274 -355.750    4.711   11.802
   39275 -357.647    4.825   12.414
   39276 -356.457    3.745   12.166
   39277 -358.381    3.073   11.772
   39278 -362.248    6.627   10.379
   39279 -362.655    7.532   11.503
   39280 -360.302    5.222   11.326
   39281 -359.940    6.750   13.008
   39282 -362.321    8.409   15.658
   39283 -362.952   11.310   14.220
   39284 -359.382    8.647   13.026
   39285 -361.923    7.351   11.160
   39286 -359.923    8.826    8.857
   39287 -359.314    5.820   12.238
   39288 -362.589    6.995   11.818
   39289 -360.971    7.960   14.590
   39290 -363.461    6.250   15.581
   39291 -359.170    3.066   16.648
   39292 -360.226    7.562   19.030
   39293 -357.491    5.635   16.193
   39294 -356.580    3.544   17.270
   39295 -354.449    3.056   17.135
   39296 -356.460    4.420   16.381
   39297 -355.972    3.649   16.743
   39298 -353.860    1.203   16.220
   39299 -353.858    1.387   17.345
   39300 -356.257    1.377   15.447
   39301 -357.017    0.484   14.007
   39302 -357.985    0.611   13.584
   39303 -359.746    1.819   14.349
   39304 -358.163    0.005   12.283
   39305 -360.949   -1.629   11.049
   39306 -360.015   -0.881   12.920
   39307 -360.658   -1.414   12.773
   39308 -359.781    0.732   12.435
   39309 -362.547    3.692   12.006
   39310 -358.703    0.618   13.041
   39311 -359.907    1.808   14.330
   39312 -360.654   -0.188   14.167
   39313 -361.020    0.605   15.368
   39314 -361.179   -0.793   11.320
   39315 -362.809    1.416   12.590
   39316 -362.081   -0.626    8.765
   39317 -365.070    0.495    8.316
   39318 -364.432    1.236   10.450
   39319 -366.032    1.967    7.069
   39320 -364.518    4.079    9.571
   39321 -366.047    3.168    7.919
   39322 -366.723    6.282    8.058
   39323 -366.090    2.821    8.661
   39324 -369.263    2.852    7.593
   39325 -366.408    3.041   10.195
   39326 -367.128   -0.066    6.540
   39327 -364.274    1.719    4.550
   39328 -367.273    0.002    5.632
   39329 -363.235   -0.903    8.940
   39330 -363.678   -0.228    9.428
   39331 -361.480   -0.102   12.517
   39332 -361.543   -0.002   10.035
   39333 -363.154   -1.466    6.877
   39334 -359.672   -0.738    7.638
   39335 -360.050   -2.411    6.858
   39336 -360.465   -3.900    6.891
   39337 -357.615   -6.501    8.129
   39338 -359.852   -6.037    8.839
   39339 -360.426   -3.301    7.729
   39340 -357.929    0.281    6.903
   39341 -358.811   -0.221    9.539
   39342 -358.013    0.794   11.001
   39343 -358.737    1.428   10.535
   39344 -362.381   -1.679    9.386
   39345 -360.371   -0.658    8.504
   39346 -360.642   -1.416    8.428
   39347 -359.100   -2.791    9.712
   39348 -360.855   -3.482    6.802
   39349 -359.044   -3.931    7.136
   39350 -359.566   -5.464    8.303
   39351 -360.512   -4.586    7.769
   39352 -363.239   -5.035    6.076
   39353 -366.657   -6.670    6.438
   39354 -362.323   -6.218    5.852
   39355 -360.767   -4.793    2.561
   39356 -360.299   -5.338    3.953
   39357 -361.182   -6.342    4.960
   39358 -360.801   -5.946    5.505
   39359 -360.525   -4.665    6.277
   39360 -361.288   -7.546    4.052
   39361 -362.538   -6.638    5.231
   39362 -359.045   -5.294    4.427
   39363 -361.825   -3.362    4.223
   39364 -362.043   -5.596    3.949
   39365 -362.400   -3.393    4.028
   39366 -360.824   -6.039    2.455
   39367 -364.568   -6.359    2.980
   39368 -366.741   -5.915    1.114
   39369 -364.838   -6.835    1.682
   39370 -367.372   -5.263    0.606
   39371 -363.761   -5.783    1.033
   39372 -364.130   -3.926    1.779
   39373 -364.582   -5.557    2.338
   39374 -365.122   -6.781    0.297
   39375 -364.647   -3.889    0.302
   39376 -363.859   -2.803    2.351
   39377 -365.473   -5.354    1.311
   39378 -364.931   -5.042    0.916
   39379 -363.392   -3.085    3.007
   39380 -365.031   -3.505    3.596
   39381 -363.233   -3.031    1.839
   39382 -363.750   -2.721    1.498
   39383 -364.845   -0.934    0.344
   39384 -364.921   -1.221    0.408
   39385 -364.669   -5.009    0.071
   39386 -363.750   -4.558   -0.957
   39387 -364.047   -7.168   -2.058
   39388 -361.555   -8.235   -4.292
   39389 -364.775   -7.294   -2.693
   39390 -364.121   -4.635   -4.425
   39391 -363.839   -5.033   -2.822
   39392 -363.609   -6.147   -4.245
   39393 -366.019   -4.057   -4.480
   39394 -366.465   -4.242   -5.927
   39395 -369.309   -4.092   -4.432
   39396 -370.342   -2.348   -5.099
   39397 -370.291   -5.128   -3.821
   39398 -370.469   -3.601   -4.163
   39399 -370.031   -4.342   -3.855
   39400 -367.225   -7.079   -4.316
   39401 -367.206   -6.570   -5.769
   39402 -368.467   -6.327   -5.154
   39403 -367.633   -6.454   -4.091
   39404 -366.807   -7.218   -5.625
   39405 -367.213   -3.442   -4.292
   39406 -368.392   -2.155   -4.555
   39407 -367.820   -2.401   -1.765
   39408 -371.322   -1.930   -1.514
   39409 -370.244   -1.514   -3.155
   39410 -369.864    0.559   -1.134
   39411 -365.896   -3.129   -1.830
   39412 -366.074   -1.693   -0.814
   39413 -367.140   -1.596   -0.987
   39414 -362.865   -3.282    0.766
   39415 -365.607   -4.436    1.027
   39416 -363.384   -3.365   -0.526
   39417 -365.546   -2.670   -0.164
   39418 -365.618   -2.938   -1.489
   39419 -364.775   -3.397   -1.297
   39420 -365.583   -3.677   -2.167
   39421 -365.293   -0.322   -0.018
   39422 -366.677    1.754    0.043
   39423 -364.536   -1.098    0.949
   39424 -361.007   -0.231    0.248
   39425 -361.979    4.159    2.009
   39426 -363.138    2.948   -0.239
   39427 -364.952    3.373   -0.699
   39428 -365.491    4.271    0.743
   39429 -364.830    0.749    0.039
   39430 -363.262    0.025    1.092
   39431 -360.932   -1.553    0.560
   39432 -361.788    1.347    0.672
   39433 -361.898    0.188    2.588
   39434 -362.686    4.532    3.847
   39435 -363.145    4.799    6.669
   39436 -367.170    3.092    4.337
   39437 -365.091    5.735    3.836
   39438 -362.153    8.327    6.671
   39439 -365.725    6.230    6.332
   39440 -367.074    6.607    4.138
   39441 -365.956    8.922    4.175
   39442 -367.309    8.792    4.912
   39443 -367.820    9.419    1.881
   39444 -365.317    7.744    1.221
   39445 -366.318    8.171    1.202
   39446 -365.382    8.161    3.428
   39447 -362.102   11.771    1.822
   39448 -364.292   11.539    3.002
   39449 -362.484    8.250    1.370
   39450 -363.061    9.717    2.704
   39451 -364.131    8.554    1.061
   39452 -361.311    8.285    1.681
   39453 -364.945    9.807    3.096
   39454 -365.502    8.897    0.087
   39455 -361.170    5.778    2.441
   39456 -362.255    8.447    4.018
   39457 -365.154    8.141    4.045
   39458 -361.934    8.735    8.387
   39459 -364.470    8.067    7.228
