#Frame      Mode1    Mode2    Mode3
  118383 -171.979  -69.935 -185.319
  118384 -173.557  -70.273 -182.992
  118385 -175.999  -70.867 -183.126
  118386 -172.126  -74.075 -184.746
  118387 -172.554  -74.359 -187.290
  118388 -170.563  -76.762 -187.655
  118389 -171.624  -77.431 -187.539
  118390 -172.180  -76.252 -186.887
  118391 -175.003  -75.382 -185.579
  118392 -176.046  -74.469 -184.939
  118393 -174.286  -76.237 -186.937
  118394 -172.253  -75.712 -187.687
  118395 -170.671  -76.091 -187.754
  118396 -171.281  -76.709 -188.889
  118397 -170.569  -77.234 -188.548
  118398 -169.049  -76.636 -187.006
  118399 -168.354  -75.231 -187.267
  118400 -168.367  -78.466 -187.252
  118401 -168.309  -74.130 -188.867
  118402 -169.000  -74.968 -189.365
  118403 -170.313  -75.966 -187.274
  118404 -168.581  -79.811 -186.819
  118405 -172.563  -77.509 -186.061
  118406 -172.443  -79.147 -187.350
  118407 -173.852  -79.182 -187.208
  118408 -175.323  -78.723 -186.507
  118409 -175.078  -75.192 -185.324
  118410 -174.943  -74.271 -185.029
  118411 -173.400  -71.454 -186.425
  118412 -173.308  -71.639 -185.070
  118413 -176.235  -73.106 -185.458
  118414 -177.169  -74.708 -186.434
  118415 -175.618  -73.974 -189.010
  118416 -174.976  -74.240 -188.509
  118417 -172.297  -74.715 -186.007
  118418 -172.910  -72.714 -187.403
  118419 -172.771  -73.174 -187.685
  118420 -168.729  -76.214 -186.625
  118421 -169.733  -77.502 -187.381
  118422 -170.602  -77.923 -186.162
  118423 -173.060  -78.056 -186.044
  118424 -170.074  -80.218 -185.741
  118425 -169.418  -77.274 -185.511
  118426 -168.645  -81.069 -187.632
  118427 -168.909  -80.608 -184.962
  118428 -169.331  -80.444 -182.782
  118429 -164.673  -78.619 -183.927
  118430 -167.407  -78.036 -183.263
  118431 -168.117  -78.726 -183.976
  118432 -170.028  -78.203 -182.989
  118433 -171.331  -77.066 -182.250
  118434 -175.003  -77.578 -181.427
  118435 -175.673  -80.033 -179.804
  118436 -175.343  -80.327 -182.503
  118437 -175.333  -83.001 -181.379
  118438 -174.367  -81.308 -183.233
  118439 -171.092  -78.046 -181.338
  118440 -172.822  -77.031 -183.071
  118441 -172.042  -76.862 -182.981
  118442 -170.996  -77.678 -184.070
  118443 -173.537  -77.130 -185.634
  118444 -175.428  -76.525 -182.764
  118445 -171.801  -79.689 -184.577
  118446 -172.452  -80.726 -184.834
  118447 -173.051  -80.381 -183.037
  118448 -173.757  -79.796 -185.760
  118449 -175.097  -77.074 -185.139
  118450 -179.030  -76.559 -182.243
  118451 -178.953  -79.956 -184.757
  118452 -178.796  -80.340 -183.650
  118453 -180.674  -79.086 -182.872
  118454 -180.872  -79.390 -180.253
  118455 -180.949  -79.528 -181.149
  118456 -180.262  -80.971 -184.018
  118457 -177.646  -81.543 -182.732
  118458 -178.169  -79.342 -182.371
  118459 -178.686  -78.642 -182.609
  118460 -177.258  -79.824 -182.639
  118461 -176.676  -79.761 -182.196
  118462 -177.054  -77.524 -181.508
  118463 -172.896  -77.188 -181.644
  118464 -173.515  -78.144 -182.269
  118465 -172.630  -77.737 -183.554
  118466 -172.368  -76.018 -181.284
  118467 -175.292  -75.163 -181.842
  118468 -182.122  -76.129 -181.645
  118469 -180.722  -76.485 -180.504
  118470 -175.043  -75.415 -180.436
  118471 -178.182  -76.471 -179.502
  118472 -175.827  -74.686 -178.972
  118473 -174.391  -75.160 -180.840
  118474 -173.676  -71.795 -181.632
  118475 -175.260  -77.747 -181.606
  118476 -169.995  -76.696 -182.724
  118477 -169.856  -77.543 -186.177
  118478 -171.183  -77.804 -184.506
  118479 -167.591  -79.484 -188.029
  118480 -165.639  -76.196 -185.620
  118481 -165.284  -74.723 -185.421
  118482 -165.827  -74.601 -186.314
  118483 -163.326  -74.089 -186.172
  118484 -165.145  -76.322 -186.864
  118485 -158.483  -73.545 -189.957
  118486 -160.398  -73.061 -190.188
  118487 -158.574  -76.791 -189.277
  118488 -157.695  -74.375 -189.428
  118489 -160.504  -73.830 -186.026
  118490 -160.092  -72.942 -184.021
  118491 -161.100  -76.296 -186.268
  118492 -160.483  -75.637 -186.291
  118493 -163.146  -75.511 -186.613
  118494 -161.855  -76.396 -184.126
  118495 -162.391  -75.045 -183.016
  118496 -164.932  -75.202 -182.415
  118497 -163.091  -77.003 -182.997
  118498 -162.011  -75.725 -184.404
  118499 -165.731  -75.185 -185.001
  118500 -164.873  -75.498 -186.457
  118501 -161.933  -75.042 -187.617
  118502 -160.220  -73.881 -188.259
  118503 -160.867  -76.347 -188.319
  118504 -160.889  -78.184 -186.913
  118505 -163.137  -78.676 -185.751
  118506 -159.626  -77.058 -187.533
  118507 -161.208  -76.046 -186.370
  118508 -161.449  -80.677 -186.864
  118509 -161.959  -79.781 -187.970
  118510 -159.992  -82.037 -190.305
  118511 -161.713  -80.626 -192.573
  118512 -159.414  -76.358 -188.748
  118513 -162.076  -76.776 -190.285
  118514 -163.136  -75.977 -188.663
  118515 -162.935  -76.249 -189.247
  118516 -161.074  -78.539 -189.122
  118517 -160.802  -79.688 -189.199
  118518 -159.918  -76.729 -188.524
  118519 -164.007  -78.580 -187.595
  118520 -165.472  -76.505 -188.177
  118521 -166.565  -78.183 -186.055
  118522 -165.911  -78.500 -188.357
  118523 -167.807  -77.031 -187.097
  118524 -167.646  -78.734 -185.251
  118525 -164.228  -77.109 -186.737
  118526 -161.956  -78.810 -187.954
  118527 -161.933  -81.186 -186.987
  118528 -165.162  -83.257 -188.898
  118529 -167.775  -83.063 -188.884
  118530 -167.068  -82.946 -189.794
  118531 -169.166  -82.146 -189.017
  118532 -166.888  -83.252 -189.229
  118533 -167.103  -82.615 -190.845
  118534 -165.588  -82.731 -189.561
  118535 -164.830  -83.800 -188.686
  118536 -162.961  -84.195 -188.723
  118537 -166.069  -82.816 -188.775
  118538 -164.721  -85.008 -190.271
  118539 -162.877  -82.060 -190.494
  118540 -165.441  -79.244 -189.023
  118541 -168.886  -81.290 -188.191
  118542 -168.263  -81.438 -185.872
  118543 -169.863  -85.376 -186.383
  118544 -165.991  -84.418 -186.280
  118545 -168.893  -83.420 -185.160
  118546 -167.920  -83.299 -184.422
  118547 -167.356  -82.623 -185.447
  118548 -165.817  -82.108 -185.487
  118549 -163.916  -81.293 -187.221
  118550 -165.648  -80.358 -186.339
  118551 -162.809  -79.819 -185.523
  118552 -163.424  -83.207 -186.206
  118553 -162.585  -83.524 -188.519
  118554 -162.452  -82.026 -188.614
  118555 -161.127  -81.671 -188.674
  118556 -159.931  -80.795 -189.311
  118557 -164.049  -80.175 -188.306
  118558 -163.326  -81.097 -187.118
  118559 -160.991  -83.965 -187.512
  118560 -163.621  -79.419 -186.364
  118561 -166.520  -79.535 -183.425
  118562 -165.339  -77.424 -181.963
  118563 -166.238  -79.924 -183.860
  118564 -165.765  -83.956 -184.542
  118565 -166.689  -84.811 -185.198
  118566 -165.096  -84.261 -183.897
  118567 -167.654  -83.030 -179.181
  118568 -169.839  -80.899 -178.965
  118569 -167.332  -80.816 -180.678
  118570 -166.751  -80.605 -182.303
  118571 -167.770  -81.457 -183.427
  118572 -168.342  -85.748 -182.861
  118573 -166.801  -84.121 -184.306
  118574 -164.898  -84.444 -185.268
  118575 -168.323  -83.902 -185.476
  118576 -170.203  -85.144 -182.342
  118577 -169.683  -85.885 -182.648
  118578 -169.765  -86.685 -183.176
  118579 -166.177  -86.585 -184.363
  118580 -164.949  -85.498 -184.749
  118581 -166.680  -83.592 -182.302
  118582 -166.966  -84.837 -183.119
  118583 -166.870  -86.461 -185.533
  118584 -165.828  -86.681 -184.200
  118585 -165.634  -89.046 -184.415
  118586 -167.044  -90.025 -185.972
  118587 -166.923  -93.519 -185.700
  118588 -166.174  -90.773 -186.121
  118589 -165.263  -89.750 -186.815
  118590 -166.251  -91.468 -184.384
  118591 -167.058  -88.096 -184.870
  118592 -168.264  -88.613 -184.171
  118593 -167.546  -89.039 -182.878
  118594 -165.117  -87.462 -182.438
  118595 -165.017  -86.686 -182.286
  118596 -165.385  -87.827 -181.767
  118597 -167.033  -89.151 -183.344
  118598 -165.263  -89.193 -184.637
  118599 -165.223  -86.824 -184.605
  118600 -165.352  -86.453 -185.399
  118601 -165.338  -85.781 -182.666
  118602 -165.165  -85.519 -184.180
  118603 -166.739  -90.836 -185.352
  118604 -163.445  -91.467 -185.174
  118605 -163.124  -92.097 -185.662
  118606 -167.298  -89.550 -185.563
  118607 -168.417  -89.982 -186.164
  118608 -164.308  -87.604 -185.445
  118609 -164.354  -87.371 -186.553
  118610 -166.799  -87.543 -188.843
  118611 -167.670  -85.643 -188.168
  118612 -169.217  -84.707 -188.373
  118613 -161.545  -85.308 -188.985
  118614 -161.297  -84.614 -189.833
  118615 -161.097  -82.639 -189.585
  118616 -162.988  -83.210 -188.925
  118617 -164.462  -85.619 -186.996
  118618 -164.656  -86.741 -187.677
  118619 -164.844  -83.795 -188.724
  118620 -164.658  -83.909 -189.000
  118621 -164.561  -84.443 -188.577
  118622 -165.496  -82.951 -186.121
  118623 -166.601  -81.096 -185.823
  118624 -165.455  -85.966 -184.633
  118625 -164.135  -84.509 -185.473
  118626 -164.314  -85.406 -184.398
  118627 -167.289  -86.243 -184.416
  118628 -166.450  -81.493 -184.667
  118629 -166.655  -80.577 -185.353
  118630 -167.914  -78.790 -184.159
  118631 -167.203  -80.756 -184.943
  118632 -165.503  -82.316 -185.058
  118633 -166.714  -83.934 -185.715
  118634 -166.439  -83.782 -184.096
  118635 -165.070  -85.151 -183.397
  118636 -165.806  -83.166 -183.406
  118637 -168.593  -82.589 -181.995
  118638 -168.283  -84.719 -182.944
  118639 -167.450  -83.348 -185.334
  118640 -172.659  -86.179 -184.824
  118641 -169.941  -83.328 -183.609
  118642 -169.093  -81.922 -184.370
  118643 -171.660  -85.992 -185.492
  118644 -172.501  -85.130 -186.354
  118645 -170.775  -84.254 -185.620
  118646 -169.344  -82.833 -185.568
  118647 -167.498  -83.337 -186.855
  118648 -168.393  -82.664 -186.145
  118649 -163.781  -82.069 -186.584
  118650 -164.017  -83.853 -188.817
  118651 -164.137  -83.572 -187.708
  118652 -162.884  -80.466 -185.775
  118653 -162.155  -78.643 -187.123
  118654 -157.277  -77.564 -189.266
  118655 -158.798  -79.351 -189.009
  118656 -160.971  -78.122 -186.690
  118657 -163.885  -80.036 -188.405
  118658 -161.758  -79.552 -189.706
  118659 -160.023  -83.381 -188.175
  118660 -160.259  -82.688 -187.491
  118661 -159.961  -80.994 -189.149
  118662 -159.826  -79.638 -189.504
  118663 -157.645  -79.545 -191.113
  118664 -156.509  -82.298 -189.805
  118665 -158.786  -79.820 -186.127
  118666 -163.060  -79.248 -186.242
  118667 -157.486  -77.469 -186.788
  118668 -158.852  -77.035 -189.052
  118669 -159.937  -79.204 -187.183
  118670 -162.806  -78.854 -186.015
  118671 -163.462  -76.274 -188.595
  118672 -163.667  -76.394 -189.380
  118673 -165.168  -81.243 -188.318
  118674 -165.639  -80.995 -189.286
  118675 -164.532  -80.062 -189.509
  118676 -164.581  -79.167 -190.913
  118677 -162.603  -78.770 -190.702
  118678 -162.882  -77.486 -188.937
  118679 -162.828  -81.100 -191.356
  118680 -164.150  -82.018 -191.177
  118681 -165.784  -81.941 -188.246
  118682 -164.233  -82.611 -189.344
  118683 -163.238  -81.132 -188.551
  118684 -160.122  -82.051 -188.858
  118685 -161.862  -83.788 -188.317
  118686 -163.723  -79.682 -188.426
  118687 -164.981  -82.712 -188.654
  118688 -163.822  -83.036 -189.301
  118689 -167.194  -81.856 -189.851
  118690 -167.340  -78.952 -187.540
  118691 -169.782  -79.385 -187.447
  118692 -166.834  -76.382 -186.461
  118693 -167.012  -73.598 -185.781
  118694 -168.104  -75.682 -185.653
  118695 -168.913  -74.655 -187.720
  118696 -168.075  -73.708 -187.573
  118697 -168.525  -76.019 -189.810
  118698 -169.730  -74.755 -189.355
  118699 -170.363  -76.234 -189.113
  118700 -171.589  -79.442 -188.461
  118701 -170.808  -76.241 -186.680
  118702 -171.309  -78.189 -186.624
  118703 -169.099  -78.356 -186.862
  118704 -167.548  -78.534 -188.489
  118705 -166.288  -78.770 -187.952
  118706 -167.484  -77.660 -186.317
  118707 -169.010  -75.298 -185.210
  118708 -169.747  -75.619 -185.678
  118709 -171.887  -75.092 -185.759
  118710 -171.655  -76.097 -182.529
  118711 -169.490  -74.746 -183.466
  118712 -169.683  -77.271 -184.894
  118713 -171.113  -78.371 -185.455
  118714 -172.067  -78.468 -185.754
  118715 -173.619  -78.880 -183.957
  118716 -171.388  -79.470 -183.310
  118717 -169.702  -78.307 -185.428
  118718 -168.432  -76.151 -184.614
  118719 -165.440  -73.842 -183.999
  118720 -166.556  -75.839 -185.546
  118721 -163.607  -75.969 -187.249
  118722 -165.106  -75.910 -186.319
  118723 -165.519  -75.313 -188.492
  118724 -167.468  -80.252 -189.187
  118725 -170.108  -78.607 -185.182
  118726 -171.055  -79.681 -184.414
  118727 -173.227  -82.107 -185.981
  118728 -172.473  -82.144 -185.519
  118729 -174.397  -79.629 -184.636
  118730 -174.645  -75.874 -186.411
  118731 -176.248  -78.603 -188.202
  118732 -173.516  -79.025 -188.106
  118733 -176.077  -77.815 -186.236
  118734 -175.551  -79.484 -186.348
  118735 -173.356  -77.277 -186.670
  118736 -173.367  -76.542 -185.104
  118737 -173.507  -77.751 -185.148
  118738 -174.574  -79.178 -186.284
  118739 -175.276  -80.834 -185.846
  118740 -171.016  -78.050 -186.193
  118741 -173.294  -78.288 -186.036
  118742 -170.948  -80.944 -187.750
  118743 -171.957  -81.822 -185.409
  118744 -171.963  -80.375 -186.785
  118745 -173.755  -78.897 -183.065
  118746 -171.566  -79.858 -184.779
  118747 -171.489  -79.872 -186.049
  118748 -167.057  -79.902 -185.910
  118749 -172.616  -78.965 -183.936
  118750 -174.981  -80.709 -184.404
  118751 -173.797  -79.437 -184.409
  118752 -175.481  -81.888 -185.170
  118753 -173.387  -81.045 -184.123
  118754 -174.131  -80.118 -184.903
  118755 -173.962  -78.156 -183.762
  118756 -175.338  -77.154 -185.074
  118757 -173.389  -76.070 -184.694
  118758 -170.612  -75.880 -184.520
  118759 -173.057  -75.520 -185.356
  118760 -170.417  -75.576 -184.664
  118761 -172.350  -79.347 -184.124
  118762 -171.500  -80.357 -186.196
  118763 -170.764  -80.572 -185.585
  118764 -173.374  -79.304 -186.517
  118765 -173.191  -77.964 -189.271
  118766 -170.663  -79.367 -192.293
  118767 -173.248  -82.778 -188.966
  118768 -171.238  -77.929 -189.499
  118769 -169.858  -80.354 -188.700
  118770 -169.913  -81.371 -187.208
  118771 -175.035  -81.845 -186.554
  118772 -172.159  -79.559 -188.596
  118773 -173.721  -82.440 -186.622
  118774 -174.831  -83.161 -187.015
  118775 -174.936  -81.853 -186.694
  118776 -174.301  -80.858 -184.715
  118777 -175.637  -79.248 -183.813
  118778 -171.928  -80.112 -187.407
  118779 -173.015  -82.229 -185.203
  118780 -174.811  -84.884 -186.043
  118781 -174.452  -82.823 -184.162
  118782 -174.057  -79.826 -184.235
  118783 -174.971  -80.461 -183.642
  118784 -173.325  -80.973 -186.463
  118785 -174.959  -81.796 -185.686
  118786 -173.814  -82.078 -184.620
  118787 -175.707  -84.545 -185.781
  118788 -170.993  -82.593 -186.292
  118789 -170.297  -81.682 -184.760
  118790 -173.301  -80.887 -182.144
  118791 -173.102  -81.223 -183.892
  118792 -169.695  -81.990 -182.886
  118793 -169.047  -81.969 -182.689
  118794 -171.097  -81.719 -182.337
  118795 -172.379  -83.718 -182.468
  118796 -171.144  -83.873 -181.352
  118797 -170.860  -82.467 -183.689
  118798 -170.445  -84.059 -183.055
  118799 -173.137  -82.948 -184.886
  118800 -172.249  -83.295 -182.277
  118801 -174.447  -82.276 -184.415
  118802 -171.354  -77.692 -183.235
  118803 -173.781  -76.378 -184.666
  118804 -177.170  -76.360 -183.857
  118805 -179.129  -74.889 -181.657
  118806 -179.525  -77.083 -181.999
  118807 -180.728  -78.298 -182.412
  118808 -178.995  -77.731 -182.027
  118809 -178.685  -79.457 -182.505
  118810 -176.542  -76.630 -182.432
  118811 -176.189  -79.800 -183.274
  118812 -177.771  -79.440 -183.758
  118813 -175.132  -79.663 -185.155
  118814 -172.664  -78.971 -184.273
  118815 -172.435  -82.852 -184.943
  118816 -173.834  -83.000 -183.690
  118817 -173.590  -81.097 -183.721
  118818 -173.325  -82.855 -184.391
  118819 -173.888  -82.052 -184.531
  118820 -172.601  -83.122 -185.899
  118821 -172.315  -82.705 -185.065
  118822 -177.642  -77.911 -184.413
  118823 -176.774  -79.698 -183.979
  118824 -174.583  -79.003 -182.701
  118825 -173.963  -79.821 -183.928
  118826 -174.328  -79.335 -184.155
  118827 -173.033  -79.444 -183.862
  118828 -174.990  -80.851 -183.621
  118829 -174.566  -83.626 -185.758
  118830 -175.917  -82.317 -185.340
  118831 -175.432  -82.273 -186.968
  118832 -175.281  -79.413 -185.577
  118833 -174.779  -82.897 -185.073
  118834 -174.267  -79.510 -183.976
  118835 -175.796  -78.374 -183.348
  118836 -175.889  -79.200 -182.949
  118837 -172.333  -79.922 -183.807
  118838 -170.258  -79.215 -182.390
  118839 -171.227  -78.739 -184.514
  118840 -170.612  -77.720 -183.304
  118841 -169.969  -77.240 -184.016
  118842 -168.916  -75.649 -182.403
  118843 -168.099  -76.582 -184.992
  118844 -170.578  -76.710 -185.743
  118845 -170.725  -73.782 -183.715
  118846 -165.344  -73.573 -184.200
  118847 -166.931  -75.129 -182.134
  118848 -167.473  -75.849 -182.650
  118849 -167.902  -74.594 -182.661
  118850 -170.515  -74.652 -183.930
  118851 -169.489  -73.608 -183.298
  118852 -169.522  -72.924 -182.938
  118853 -170.218  -74.282 -182.585
  118854 -168.296  -74.945 -184.556
  118855 -166.676  -76.173 -184.607
  118856 -168.087  -76.524 -184.835
  118857 -172.102  -78.286 -182.462
  118858 -171.190  -76.524 -183.513
  118859 -170.081  -78.378 -183.817
  118860 -172.696  -82.128 -181.741
  118861 -169.563  -81.305 -183.900
  118862 -169.446  -83.791 -183.726
  118863 -169.165  -82.854 -184.742
  118864 -165.844  -82.662 -182.800
  118865 -167.955  -82.743 -185.025
  118866 -167.364  -82.855 -186.157
  118867 -167.218  -81.777 -187.143
  118868 -169.688  -81.809 -185.956
  118869 -169.610  -80.133 -187.733
  118870 -168.332  -75.919 -187.182
  118871 -170.130  -78.495 -186.127
  118872 -170.911  -80.429 -186.397
  118873 -172.223  -82.370 -184.566
  118874 -171.305  -81.867 -186.428
  118875 -174.447  -83.295 -184.081
  118876 -174.750  -82.764 -186.567
  118877 -173.601  -83.473 -187.422
  118878 -177.032  -80.952 -186.061
  118879 -172.617  -78.736 -186.207
  118880 -170.613  -80.711 -186.917
  118881 -169.194  -79.685 -186.517
  118882 -172.153  -81.105 -185.201
  118883 -171.422  -81.171 -187.640
  118884 -168.018  -82.453 -190.069
  118885 -172.075  -80.231 -184.655
  118886 -171.078  -82.762 -189.318
  118887 -174.455  -82.491 -187.348
  118888 -174.499  -80.147 -188.411
  118889 -170.782  -80.801 -188.359
  118890 -167.382  -80.487 -191.727
  118891 -167.809  -83.234 -192.305
  118892 -165.105  -82.296 -193.484
  118893 -167.037  -82.068 -191.265
  118894 -169.017  -78.943 -189.566
  118895 -167.160  -80.408 -190.740
  118896 -167.967  -78.222 -188.090
  118897 -167.811  -80.405 -190.296
  118898 -165.237  -83.560 -189.369
  118899 -166.364  -81.896 -189.243
  118900 -165.943  -79.311 -190.651
  118901 -166.288  -83.492 -191.434
  118902 -168.721  -82.978 -193.818
  118903 -166.579  -82.612 -191.526
  118904 -166.193  -81.518 -193.498
  118905 -164.552  -79.064 -190.971
  118906 -165.413  -80.203 -190.455
  118907 -163.203  -78.522 -189.961
  118908 -164.953  -79.680 -193.705
  118909 -162.031  -76.430 -193.483
  118910 -165.626  -78.181 -192.407
  118911 -165.421  -78.332 -190.794
  118912 -161.240  -75.398 -191.419
  118913 -160.889  -73.575 -189.558
  118914 -162.229  -74.524 -190.875
  118915 -160.238  -73.537 -191.694
  118916 -157.357  -74.867 -192.618
  118917 -159.715  -73.409 -191.716
  118918 -163.438  -74.509 -189.319
  118919 -159.689  -76.134 -189.239
  118920 -160.544  -75.351 -189.726
  118921 -159.533  -77.969 -189.431
  118922 -159.027  -79.167 -188.677
  118923 -161.205  -77.896 -186.719
  118924 -162.917  -76.622 -186.786
  118925 -163.748  -74.296 -185.918
  118926 -163.564  -74.314 -183.657
  118927 -163.417  -75.292 -186.418
  118928 -164.742  -76.708 -189.324
  118929 -162.731  -75.884 -189.477
  118930 -158.789  -74.254 -190.482
  118931 -160.754  -73.292 -190.571
  118932 -161.721  -74.395 -187.975
  118933 -159.424  -71.575 -186.711
  118934 -160.560  -73.450 -187.578
  118935 -162.349  -77.279 -187.276
  118936 -161.870  -76.113 -189.287
  118937 -164.102  -78.431 -191.112
  118938 -162.921  -77.996 -191.032
  118939 -160.821  -78.237 -192.462
  118940 -163.502  -77.783 -191.918
  118941 -166.009  -75.876 -190.045
  118942 -165.172  -77.020 -190.181
  118943 -167.317  -75.414 -188.361
  118944 -171.035  -79.447 -187.961
  118945 -171.973  -78.044 -184.636
  118946 -170.353  -78.312 -185.169
  118947 -171.369  -79.140 -186.624
  118948 -168.482  -80.108 -186.202
  118949 -168.552  -74.651 -185.830
  118950 -170.032  -78.562 -184.279
  118951 -171.620  -77.831 -185.972
  118952 -168.609  -75.931 -184.914
  118953 -168.553  -73.890 -182.334
  118954 -171.533  -73.203 -180.272
  118955 -169.210  -73.123 -182.888
  118956 -165.943  -75.549 -183.537
  118957 -165.999  -74.230 -183.162
  118958 -168.847  -75.128 -183.190
  118959 -171.201  -76.334 -182.097
  118960 -169.254  -78.556 -185.180
  118961 -168.091  -75.733 -185.370
  118962 -167.596  -75.302 -184.542
  118963 -169.127  -77.211 -181.822
  118964 -170.153  -78.019 -181.674
  118965 -172.243  -76.220 -181.789
  118966 -171.964  -76.852 -182.374
  118967 -172.524  -80.040 -182.292
  118968 -166.950  -80.607 -185.480
  118969 -171.176  -85.002 -184.506
  118970 -172.709  -87.128 -185.462
  118971 -174.089  -83.873 -183.064
  118972 -175.591  -84.146 -184.175
  118973 -178.010  -85.215 -184.082
  118974 -178.052  -85.923 -183.414
  118975 -174.256  -85.339 -185.122
  118976 -174.504  -83.685 -184.521
  118977 -175.183  -83.907 -185.378
  118978 -174.203  -80.857 -182.967
  118979 -171.923  -82.491 -187.512
  118980 -171.802  -84.077 -188.061
  118981 -171.463  -86.238 -188.918
  118982 -171.796  -87.748 -187.367
  118983 -168.140  -85.584 -188.562
  118984 -171.382  -86.754 -190.582
  118985 -173.160  -86.067 -188.697
  118986 -169.740  -86.040 -188.193
  118987 -170.579  -84.635 -189.857
  118988 -167.984  -81.803 -190.076
  118989 -166.134  -82.727 -190.749
  118990 -162.925  -79.828 -188.702
  118991 -165.577  -82.954 -190.760
  118992 -163.315  -80.589 -187.989
  118993 -164.768  -79.982 -186.464
  118994 -167.184  -81.781 -186.899
  118995 -166.641  -82.595 -186.358
  118996 -165.947  -81.444 -185.769
  118997 -165.531  -80.482 -188.209
  118998 -169.884  -80.937 -187.629
  118999 -171.248  -81.290 -189.892
  119000 -170.567  -83.570 -186.416
  119001 -169.895  -83.094 -185.342
  119002 -172.048  -81.972 -186.166
  119003 -169.955  -78.815 -183.252
  119004 -168.173  -80.973 -187.851
  119005 -168.467  -81.306 -186.731
  119006 -170.825  -83.314 -186.802
  119007 -168.836  -87.535 -186.515
  119008 -165.820  -85.105 -186.319
  119009 -167.322  -84.998 -182.975
  119010 -167.447  -85.566 -181.937
  119011 -167.880  -85.622 -182.799
  119012 -168.882  -87.591 -184.338
  119013 -169.766  -84.444 -184.032
  119014 -168.459  -84.037 -183.413
  119015 -172.774  -83.640 -182.103
  119016 -173.045  -86.371 -181.105
  119017 -177.006  -82.636 -180.891
  119018 -176.588  -85.681 -182.596
  119019 -178.140  -85.488 -183.031
  119020 -172.134  -86.306 -182.573
  119021 -175.793  -87.923 -182.656
  119022 -175.160  -87.452 -182.743
  119023 -174.326  -90.582 -183.288
  119024 -178.160  -89.238 -179.870
  119025 -176.237  -93.330 -181.744
  119026 -176.475  -92.333 -182.158
  119027 -174.149  -90.702 -182.179
  119028 -173.464  -91.396 -181.237
  119029 -173.041  -90.219 -179.326
  119030 -173.018  -89.312 -180.819
  119031 -170.989  -92.081 -182.922
  119032 -174.670  -93.888 -180.186
  119033 -173.149  -95.570 -181.601
  119034 -176.544  -94.863 -179.329
  119035 -178.585  -98.656 -179.330
  119036 -178.254  -96.308 -179.357
  119037 -179.231  -94.799 -180.172
  119038 -176.464  -92.911 -180.725
  119039 -172.031  -92.456 -180.223
  119040 -173.484  -90.501 -181.069
  119041 -177.973  -91.310 -178.758
  119042 -172.686  -92.607 -177.380
  119043 -173.426  -91.362 -178.524
  119044 -176.308  -93.612 -177.325
  119045 -177.955  -93.959 -178.252
  119046 -176.058  -94.850 -177.760
  119047 -178.849  -95.331 -177.422
  119048 -179.853  -94.177 -177.302
  119049 -178.528  -93.159 -176.380
  119050 -181.266  -92.506 -174.899
  119051 -181.252  -96.100 -177.632
  119052 -179.229  -94.576 -177.263
  119053 -176.391  -94.032 -176.337
  119054 -175.140  -94.520 -176.461
  119055 -172.148  -93.718 -179.210
  119056 -172.723  -93.182 -179.344
  119057 -173.338  -93.747 -180.290
  119058 -174.474  -91.867 -182.019
  119059 -178.067  -90.739 -179.928
  119060 -176.294  -87.266 -179.220
  119061 -176.286  -85.714 -175.875
  119062 -175.678  -88.963 -178.763
  119063 -171.390  -88.267 -184.129
  119064 -175.128  -92.459 -182.759
  119065 -173.935  -91.095 -182.633
  119066 -174.581  -86.367 -182.570
  119067 -173.961  -86.263 -182.625
  119068 -172.595  -84.681 -183.793
  119069 -173.203  -85.508 -184.528
  119070 -170.492  -84.188 -182.902
  119071 -169.478  -86.686 -185.447
  119072 -167.698  -84.939 -184.828
  119073 -168.335  -83.587 -187.130
  119074 -169.078  -84.321 -185.682
  119075 -170.954  -84.159 -185.743
  119076 -170.305  -85.355 -185.777
  119077 -172.684  -86.046 -186.038
  119078 -172.253  -89.172 -187.430
  119079 -169.812  -88.673 -191.051
  119080 -169.415  -88.252 -187.909
  119081 -171.576  -89.668 -187.887
  119082 -170.738  -85.645 -185.877
  119083 -173.596  -85.499 -186.865
  119084 -174.483  -85.990 -186.756
  119085 -175.955  -83.660 -183.838
  119086 -176.723  -80.828 -187.111
  119087 -172.512  -85.429 -185.644
  119088 -172.015  -86.040 -185.685
  119089 -171.591  -81.927 -186.087
  119090 -168.986  -81.553 -184.501
  119091 -170.858  -82.235 -186.588
  119092 -169.885  -82.985 -186.391
  119093 -171.183  -83.997 -187.987
  119094 -170.588  -82.553 -189.921
  119095 -169.556  -88.206 -188.319
  119096 -171.201  -88.061 -187.742
  119097 -170.623  -86.758 -189.323
  119098 -167.626  -83.769 -187.820
  119099 -168.121  -85.180 -185.637
  119100 -167.826  -85.699 -185.443
  119101 -171.928  -83.610 -184.878
  119102 -171.710  -83.567 -184.807
  119103 -169.154  -82.906 -184.445
  119104 -172.830  -82.456 -183.788
  119105 -171.111  -82.535 -184.062
  119106 -174.127  -81.206 -185.916
  119107 -172.122  -78.435 -184.520
  119108 -175.385  -78.420 -183.672
  119109 -171.759  -81.984 -181.324
  119110 -167.155  -78.725 -184.249
  119111 -168.592  -77.751 -185.577
  119112 -168.403  -78.761 -183.430
  119113 -171.560  -80.646 -185.530
  119114 -171.392  -80.789 -185.934
  119115 -172.592  -83.564 -185.657
  119116 -172.987  -84.136 -186.170
  119117 -170.562  -85.954 -187.853
